assembly_session,vote_id,resolution,amendment,vote_date,significant_vote,yes_votes,no_votes,abstain,colonization,human_rights,israel_palestine,disarmament,nuclear_weapons,economic_development
59,4537,R/59/195,,12/20/2004,0,127,50,8,0,1,0,0,0,0
59,4538,R/59/193,,12/20/2004,0,125,55,6,0,1,0,0,0,0
59,4539,R/59/185,,12/20/2004,0,181,2,4,0,1,0,0,0,1
59,4540,R/59/184,,12/20/2004,0,129,53,4,0,1,0,0,0,0
59,4541,R/59/181,,12/20/2004,0,128,52,4,0,1,0,0,0,0
59,4542,R/59/179,,12/20/2004,0,179,5,3,1,1,1,0,0,0
59,4543,R/59/178,,12/20/2004,0,129,46,13,0,1,0,0,0,0
59,4544,R/59/177,,12/20/2004,0,183,3,2,0,0,1,0,0,0
59,4545,R/59/173,,12/20/2004,0,117,5,62,0,0,1,0,0,0
59,4546,R/59/136,,12/10/2004,0,167,2,4,1,0,0,0,0,0
59,4547,R/59/135,,12/10/2004,0,170,3,1,1,0,0,0,0,0
59,4548,R/59/131,,12/10/2004,0,50,0,100,1,0,0,0,0,0
59,4549,R/59/129,,12/10/2004,0,121,0,57,1,0,0,0,0,0
59,4550,R/59/127,,12/10/2004,0,172,0,6,1,0,0,0,0,0
59,4551,R/59/128,,12/10/2004,0,173,3,3,1,0,0,0,0,1
59,4552,R/59/125,,12/10/2004,0,160,2,15,1,1,1,0,0,0
59,4553,R/59/124,,12/10/2004,0,149,7,22,1,1,1,0,0,0
59,4554,R/59/123,,12/10/2004,0,155,8,15,1,0,1,0,0,0
59,4555,R/59/122,,12/10/2004,0,160,7,11,1,1,1,0,0,0
59,4556,R/59/121,,12/10/2004,1,84,9,80,1,1,1,0,0,0
59,4557,R/59/120,,12/10/2004,0,161,6,9,0,0,1,0,0,0
59,4558,R/59/119,,12/10/2004,0,163,6,7,0,0,1,0,0,0
59,4559,R/59/118,,12/10/2004,0,162,6,9,0,0,1,0,0,0
59,4560,R/59/117,,12/10/2004,0,167,1,11,0,0,1,0,0,0
59,4561,R/59/77,,12/3/2004,0,117,43,21,0,0,0,1,1,0
59,4562,R/59/78,,12/3/2004,0,180,2,2,0,0,0,1,0,1
59,4563,R/59/79,,12/3/2004,0,116,46,18,0,0,0,1,1,0
59,4564,R/59/81,,12/3/2004,1,179,2,2,0,0,0,1,1,0
59,4565,R/59/83,,12/3/2004,0,132,29,24,0,0,0,1,1,0
59,4566,R/59/84,,12/3/2004,0,157,0,22,0,0,0,1,0,0
59,4567,R/59/75,,12/3/2004,0,151,6,24,0,0,0,1,1,0
59,4568,R/59/88,,12/3/2004,0,178,1,1,0,0,0,0,0,0
59,4569,R/59/91,,12/3/2004,0,161,2,15,0,0,0,1,0,0
59,4570,R/59/102,,12/3/2004,0,125,48,12,0,0,0,1,1,0
59,4571,R/59/106,,12/3/2004,0,170,5,9,0,0,1,1,1,0
59,4572,R/59/109,,12/3/2004,0,177,2,4,0,0,0,0,1,0
59,4573,R/59/76,,12/3/2004,0,165,3,16,0,0,0,0,1,0
59,4574,R/59/70,,12/3/2004,0,179,0,5,0,0,0,1,0,0
59,4575,R/59/69,,12/3/2004,0,125,9,49,0,0,0,1,1,0
59,4576,R/59/62,,12/3/2004,0,106,48,21,0,0,0,1,0,0
59,4577,R/59/68,,12/3/2004,0,175,2,3,0,0,0,1,0,0
59,4578,R/59/67,,12/3/2004,0,119,4,60,0,0,0,1,0,0
59,4579,R/59/65,,12/3/2004,0,178,0,4,0,0,0,1,0,0
59,4580,R/59/64,,12/3/2004,0,118,0,63,0,0,0,0,1,0
59,4581,R/59/85,,12/3/2004,0,171,4,8,0,0,0,1,1,0
59,4582,R/59/30,,12/1/2004,0,162,7,9,0,0,1,0,0,0
59,4583,R/59/33,,12/1/2004,0,111,6,60,0,0,1,0,0,0
59,4584,R/59/32,,12/1/2004,0,155,7,15,0,0,1,0,0,0
59,4585,R/59/31,,12/1/2004,0,161,7,10,0,0,1,0,0,0
59,4586,R/59/29,,12/1/2004,1,103,8,64,0,1,1,0,0,0
59,4587,R/59/28,,12/1/2004,1,104,7,63,0,1,1,0,0,0
59,4588,R/59/24,,11/17/2004,0,141,1,2,0,0,0,0,0,0
59,4589,R/59/18,,11/1/2004,0,123,1,0,0,0,0,0,1,0
59,4590,R/59/11,,10/28/2004,1,179,4,1,0,0,0,0,0,1
59,4591,R/59/6,,10/22/2004,0,104,1,0,0,0,0,0,1,0
60,4592,R/60/260,,5/8/2006,0,121,50,2,0,0,0,0,0,0
60,4593,R/60/251,,3/15/2006,0,170,4,3,0,1,0,0,0,0
60,4594,R/60/231,,12/23/2005,0,130,1,0,0,1,0,0,0,0
60,4595,R/60/230,,12/23/2005,0,127,1,0,0,1,0,0,0,0
60,4596,R/60/229,,12/23/2005,0,95,10,25,0,0,0,0,0,0
60,4597,R/60/226,,12/23/2005,0,99,0,22,0,0,0,1,0,0
60,4598,R/60/200,,12/22/2005,0,120,1,47,0,0,0,0,0,0
60,4599,R/60/185,,12/22/2005,1,120,1,50,0,0,0,0,0,1
60,4600,R/60/184,,12/22/2005,1,121,1,51,0,0,0,0,0,1
60,4601,R/60/183,,12/22/2005,0,156,6,8,1,0,1,0,0,1
60,4602,R/60/170,,12/16/2005,0,102,3,67,0,1,0,0,0,0
60,4603,R/60/174,,12/16/2005,0,74,39,56,0,1,0,0,0,0
60,4604,R/60/173,,12/16/2005,0,88,21,60,0,1,0,0,0,0
60,4605,R/60/172,,12/16/2005,0,71,35,60,0,1,0,0,0,0
60,4606,R/60/171,,12/16/2005,1,75,50,43,0,1,0,0,0,0
60,4607,R/60/165,,12/16/2005,0,176,1,1,0,1,0,0,0,0
60,4608,R/60/164,,12/16/2005,0,110,6,61,0,1,0,0,0,0
60,4609,R/60/163,,12/16/2005,0,116,53,8,0,1,0,0,0,0
60,4610,R/60/162,,12/16/2005,1,173,0,1,0,0,0,0,0,0
60,4611,R/60/157,,12/16/2005,0,172,2,5,0,1,0,0,0,1
60,4612,R/60/155,,12/16/2005,0,125,53,0,0,1,0,0,0,0
60,4613,R/60/152,,12/16/2005,0,121,53,4,0,1,0,0,0,0
60,4614,R/60/150,,12/16/2005,0,101,53,20,0,1,0,0,0,0
60,4615,R/60/146,,12/16/2005,0,170,5,1,0,1,1,0,0,0
60,4616,R/60/144,,12/16/2005,0,172,3,4,0,0,1,0,0,0
60,4617,R/60/143,,12/16/2005,0,114,4,57,0,0,0,0,0,0
60,4618,R/60/45,,12/8/2005,0,177,1,0,0,0,0,0,0,1
60,4619,R/60/46,,12/8/2005,0,180,1,1,0,0,0,1,1,0
60,4620,R/60/48,,12/8/2005,0,132,3,46,0,0,0,0,0,0
60,4621,R/60/51,,12/8/2005,0,110,53,17,0,0,0,1,0,0
60,4622,R/60/53,,12/8/2005,0,120,0,59,0,0,0,0,1,0
60,4623,R/60/54,,12/8/2005,0,180,2,0,0,0,0,1,0,0
60,4624,R/60/55,,12/8/2005,1,163,0,10,0,0,0,1,0,0
60,4625,R/60/58,,12/8/2005,0,167,3,8,0,0,0,1,1,0
60,4626,R/60/59,,12/8/2005,0,122,8,50,0,0,0,1,1,0
60,4627,R/60/60,,12/8/2005,0,176,1,4,0,0,0,1,0,0
60,4628,R/60/61,,12/8/2005,0,177,1,2,0,0,0,1,0,1
60,4629,R/60/62,,12/8/2005,0,158,1,11,0,0,0,1,0,0
60,4630,R/60/65,,12/8/2005,0,168,2,7,0,0,0,1,1,0
60,4631,R/60/66,,12/8/2005,0,178,1,1,0,0,0,0,0,0
60,4632,R/60/68,,12/8/2005,0,177,1,0,0,1,0,0,0,1
60,4633,R/60/70,,12/8/2005,0,113,45,20,0,0,0,1,1,0
60,4634,R/60/72,,12/8/2005,1,87,56,26,0,0,0,1,1,0
60,4635,R/60/75,,12/8/2005,0,174,1,1,0,0,0,1,0,0
60,4636,R/60/76,,12/8/2005,0,126,29,24,0,0,0,1,1,0
60,4637,R/60/56,,12/8/2005,0,153,5,20,0,0,0,1,1,0
60,4638,R/60/80,,12/8/2005,0,158,0,17,0,0,0,1,0,0
60,4639,R/60/88,,12/8/2005,0,111,49,13,0,0,0,1,1,0
60,4640,R/60/92,,12/8/2005,0,164,5,5,0,0,1,1,1,0
60,4641,R/60/95,,12/8/2005,0,172,1,4,0,0,0,0,1,0
60,4642,R/60/100,,12/8/2005,0,161,1,11,0,0,1,0,0,0
60,4643,R/60/101,,12/8/2005,0,161,6,5,0,0,1,0,0,0
60,4644,R/60/103,,12/8/2005,0,160,6,3,0,0,1,0,0,0
60,4645,R/60/104,,12/8/2005,1,86,10,74,1,1,1,0,0,0
60,4646,R/60/105,,12/8/2005,0,158,6,7,1,1,1,0,0,0
60,4647,R/60/106,,12/8/2005,0,153,7,10,1,1,1,0,0,0
60,4648,R/60/107,,12/8/2005,0,148,7,17,1,1,1,0,0,0
60,4649,R/60/108,,12/8/2005,0,156,1,15,1,1,1,0,0,0
60,4650,R/60/110,,12/8/2005,0,169,0,5,1,0,0,0,0,0
60,4651,R/60/111,,12/8/2005,0,169,1,3,1,0,0,0,0,1
60,4652,R/60/112,,12/8/2005,0,123,0,50,1,0,0,0,0,0
60,4653,R/60/118,,12/8/2005,0,167,3,2,1,0,0,0,0,0
60,4654,R/60/119,,12/8/2005,0,166,3,4,1,0,0,0,0,0
60,4655,R/60/120,,12/8/2005,0,133,3,36,1,0,0,0,0,0
60,4656,R/60/79,,12/8/2005,0,115,49,15,0,0,0,1,1,0
60,4657,R/60/102,,12/8/2005,0,159,6,3,0,0,1,0,0,0
60,4658,R/60/41,,12/1/2005,0,153,7,12,0,0,1,0,0,0
60,4659,R/60/39,,12/1/2005,0,156,6,9,0,0,1,0,0,0
60,4660,R/60/38,,12/1/2005,0,160,7,6,0,0,1,0,0,0
60,4661,R/60/37,,12/1/2005,1,105,8,59,0,1,1,0,0,0
60,4662,R/60/36,,12/1/2005,1,106,8,59,0,1,1,0,0,0
60,4663,R/60/30,,11/29/2005,0,141,1,4,0,0,0,0,0,0
60,4664,R/60/12,,11/8/2005,1,182,4,1,0,0,0,0,0,1
60,4665,R/60/6,,10/31/2005,0,137,1,0,0,0,0,0,1,0
60,4666,R/60/278,,6/30/2006,0,150,3,1,0,0,1,0,0,0
61,4667,R/61/8,,10/30/2006,0,114,1,1,0,0,0,0,1,0
61,4668,R/61/11,,11/8/2006,1,183,4,1,0,0,0,0,0,1
61,4669,R/61/27,,12/1/2006,0,107,6,60,0,0,1,0,0,0
61,4670,R/61/25,,12/1/2006,0,157,7,10,0,0,1,0,0,0
61,4671,R/61/26,,12/1/2006,0,157,6,9,0,0,1,0,0,0
61,4672,R/61/24,,12/1/2006,0,157,7,9,0,0,1,0,0,0
61,4673,R/61/23,,12/1/2006,1,101,7,62,0,1,1,0,0,0
61,4674,R/61/22,,12/1/2006,1,101,7,62,0,1,1,0,0,0
61,4675,R/61/47,,12/4/2006,0,133,1,0,0,0,0,0,1,0
61,4676,R/61/89,,12/6/2006,1,153,1,25,0,0,0,1,0,0
61,4677,R/61/97,,12/6/2006,0,119,52,10,0,0,0,1,1,0
61,4678,R/61/77,,12/6/2006,0,158,0,21,0,0,0,1,0,0
61,4679,R/61/78,,12/6/2006,0,115,48,18,0,0,0,1,1,0
61,4680,R/61/88,,12/6/2006,0,141,3,37,0,0,0,0,1,0
61,4681,R/61/85,,12/6/2006,0,118,52,13,0,0,0,1,1,0
61,4682,R/61/84,,12/6/2006,0,161,0,17,0,0,0,1,0,0
61,4683,R/61/82,,12/6/2006,0,177,1,1,0,0,0,1,0,0
61,4684,R/61/83,,12/6/2006,0,125,27,29,0,0,0,1,1,0
61,4685,R/61/75,,12/6/2006,0,178,1,1,0,0,0,0,0,0
61,4686,R/61/72,,12/6/2006,0,175,1,1,0,0,0,1,0,0
61,4687,R/61/74,,12/6/2006,0,167,4,7,0,0,0,1,1,0
61,4688,R/61/67,,12/6/2006,0,123,1,52,0,0,0,1,0,0
61,4689,R/61/66,,12/6/2006,1,176,1,0,0,0,0,1,0,1
61,4690,R/61/70,,12/6/2006,0,175,0,3,0,0,0,1,1,0
61,4691,R/61/65,,12/6/2006,0,157,7,13,0,0,0,1,1,0
61,4692,R/61/64,,12/6/2006,0,178,1,2,0,0,0,1,0,1
61,4693,R/61/63,,12/6/2006,0,175,1,4,0,0,0,1,0,0
61,4694,R/61/62,,12/6/2006,0,120,8,50,0,0,0,1,1,0
61,4695,R/61/60,,12/6/2006,0,175,1,0,0,0,0,1,0,0
61,4696,R/61/59,,12/6/2006,0,115,7,54,0,0,0,1,0,0
61,4697,R/61/58,,12/6/2006,0,178,1,1,0,0,0,1,0,0
61,4698,R/61/57,,12/6/2006,0,119,1,59,0,0,0,0,1,0
61,4699,R/61/55,,12/6/2006,0,108,54,16,0,0,0,1,0,0
61,4700,R/61/54,,12/6/2006,0,176,1,0,0,0,0,0,0,1
61,4701,R/61/69,,12/6/2006,0,167,3,9,0,0,0,1,1,0
61,4702,R/61/76,,12/6/2006,0,179,1,0,0,0,0,1,0,0
61,4703,R/61/104,,12/6/2006,0,172,2,4,0,0,0,0,1,0
61,4704,R/61/103,,12/6/2006,0,166,5,6,0,0,1,1,1,0
61,4705,R/61/116,,12/14/2006,1,92,10,78,1,1,1,0,0,0
61,4706,R/61/128B,,12/14/2006,0,173,0,4,1,0,0,0,0,0
61,4707,R/61/128A,,12/14/2006,0,173,0,4,1,0,0,0,0,0
61,4708,R/61/114,,12/14/2006,0,169,6,8,0,0,1,0,0,0
61,4709,R/61/115,,12/14/2006,0,170,6,8,0,0,1,0,0,0
61,4710,R/61/135,,12/14/2006,0,159,0,6,0,0,1,0,0,0
61,4711,R/61/130,,12/14/2006,0,176,3,2,1,0,0,0,0,0
61,4712,R/61/129,,12/14/2006,0,176,3,1,1,0,0,0,0,0
61,4713,R/61/128AB,,12/14/2006,0,174,0,4,1,0,0,0,0,0
61,4714,R/61/125,,12/14/2006,0,70,0,91,1,0,0,0,0,0
61,4715,R/61/112,,12/14/2006,0,173,1,9,0,0,1,0,0,0
61,4716,R/61/113,,12/14/2006,0,170,6,7,0,0,1,0,0,0
61,4717,R/61/117,,12/14/2006,0,165,7,10,1,1,1,0,0,0
61,4718,R/61/118,,12/14/2006,0,162,8,10,1,1,1,0,0,0
61,4719,R/61/119,,12/14/2006,0,158,8,14,1,1,1,0,0,0
61,4720,R/61/120,,12/14/2006,0,163,2,16,1,1,1,0,0,0
61,4721,R/61/122,,12/14/2006,0,179,0,4,1,0,0,0,0,0
61,4722,R/61/123,,12/14/2006,0,179,2,2,1,0,0,0,0,1
61,4723,R/61/176,,12/19/2006,1,73,50,54,0,1,0,0,0,0
61,4724,R/61/175,,12/19/2006,1,73,31,69,0,1,0,0,0,0
61,4725,R/61/174,,12/19/2006,1,99,21,56,0,1,0,0,0,0
61,4726,R/61/173,,12/19/2006,0,137,0,42,0,0,0,0,0,0
61,4727,R/61/170,,12/19/2006,0,131,54,0,0,1,0,0,0,0
61,4728,R/61/169,,12/19/2006,0,135,52,0,0,1,0,0,0,1
61,4729,R/61/166,,12/19/2006,0,86,64,26,0,1,0,0,0,0
61,4730,R/61/164,,12/19/2006,1,111,54,18,0,1,0,0,0,0
61,4731,R/61/163,,12/19/2006,0,185,1,0,0,1,0,0,0,0
61,4732,R/61/162,,12/19/2006,0,122,4,58,0,0,0,0,0,0
61,4733,R/61/160,,12/19/2006,0,124,56,4,0,1,0,0,0,0
61,4734,R/61/159,,12/19/2006,0,118,7,55,0,1,0,0,0,0
61,4735,R/61/156,,12/19/2006,0,130,54,3,0,1,0,0,0,0
61,4736,R/61/154,,12/19/2006,0,112,7,64,0,1,1,0,0,0
61,4737,R/61/152,,12/19/2006,0,176,5,5,0,1,1,0,0,0
61,4738,R/61/151,,12/19/2006,0,127,51,7,0,1,0,0,0,0
61,4739,R/61/149,,12/19/2006,0,179,2,4,0,0,1,0,0,0
61,4740,R/61/147,,12/19/2006,0,121,4,60,0,1,0,0,0,0
61,4741,R/61/146,,12/19/2006,0,185,1,0,0,1,0,0,0,0
61,4742,R/61/222,,12/20/2006,0,157,1,3,0,0,0,0,0,0
61,4743,R/61/201,,12/20/2006,0,138,0,45,0,0,0,0,0,0
61,4744,R/61/194,,12/20/2006,0,170,6,0,0,0,1,0,0,1
61,4745,R/61/186,,12/20/2006,1,130,2,51,0,0,0,0,0,1
61,4746,R/61/184,,12/20/2006,0,164,6,9,1,0,1,0,0,1
61,4747,R/61/178,,12/20/2006,0,84,0,90,0,1,0,0,0,0
61,4748,R/61/250A,,12/22/2006,0,145,3,1,0,0,0,0,0,0
61,4749,R/61/232,,12/22/2006,1,82,25,45,0,1,0,0,0,0
61,4750,R/61/231,,12/22/2006,0,100,1,52,1,0,0,0,0,0
61,4751,R/61/250B,,4/2/2007,0,135,3,1,0,0,1,0,0,0
61,4752,R/61/250C,,6/29/2007,0,141,2,1,0,0,1,0,0,0
61,4753,R/61/295,,9/13/2007,0,143,4,11,0,1,0,0,0,0
62,4754,R/62/3,,10/30/2007,1,184,3,2,0,0,0,0,0,1
62,4755,R/62/19,,12/5/2007,0,121,1,56,0,0,0,0,1,0
62,4756,R/62/32,,12/5/2007,0,117,52,12,0,0,0,1,1,0
62,4757,R/62/20,,12/5/2007,0,178,1,1,0,0,0,1,0,0
62,4758,R/62/41,,12/5/2007,0,164,0,18,0,0,0,1,0,0
62,4759,R/62/39,,12/5/2007,0,127,27,27,0,0,0,1,1,0
62,4760,R/62/44,,12/5/2007,0,177,1,1,0,0,0,1,0,0
62,4761,R/62/42,,12/5/2007,0,117,47,17,0,0,0,1,1,0
62,4762,R/62/47,,12/5/2007,0,179,1,0,0,0,0,1,0,1
62,4763,R/62/28,,12/5/2007,0,175,1,3,0,0,0,1,0,0
62,4764,R/62/43,,12/5/2007,0,179,1,1,0,0,0,0,0,0
62,4765,R/62/24,,12/5/2007,0,109,55,15,0,0,0,1,1,0
62,4766,R/62/25,,12/5/2007,0,156,5,14,0,0,0,1,1,0
62,4767,R/62/14,,12/5/2007,0,130,3,47,0,0,0,0,0,0
62,4768,R/62/35,,12/5/2007,0,169,3,8,0,0,0,1,1,0
62,4769,R/62/27,,12/5/2007,0,123,6,51,0,0,0,1,1,0
62,4770,R/62/17,,12/5/2007,0,179,1,0,0,0,0,0,0,1
62,4771,R/62/30,,12/5/2007,0,136,5,36,0,0,0,1,1,0
62,4772,R/62/31,,12/5/2007,0,174,1,5,0,0,0,1,1,0
62,4773,R/62/36,,12/5/2007,0,139,3,36,0,0,0,1,1,0
62,4774,R/62/48,,12/5/2007,0,179,1,2,0,0,0,1,0,1
62,4775,R/62/29,,12/5/2007,0,179,1,1,0,0,0,1,0,0
62,4776,R/62/59,,12/5/2007,0,176,1,4,0,0,0,0,1,0
62,4777,R/62/51,,12/5/2007,0,120,52,10,0,0,0,1,1,0
62,4778,R/62/56,,12/5/2007,0,170,5,7,0,0,1,1,1,0
62,4779,R/62/84,,12/10/2007,0,160,6,7,0,0,1,0,0,0
62,4780,R/62/80,,12/10/2007,1,109,8,55,0,1,1,0,0,0
62,4781,R/62/81,,12/10/2007,1,110,8,54,0,0,1,0,0,0
62,4782,R/62/83,,12/10/2007,0,161,7,5,0,0,1,0,0,0
62,4783,R/62/85,,12/10/2007,0,111,6,56,0,0,1,0,0,0
62,4784,R/62/82,,12/10/2007,0,161,8,5,0,0,1,0,0,0
62,4785,R/62/119,,12/17/2007,0,175,2,2,1,0,0,0,0,0
62,4786,R/62/120,,12/17/2007,0,176,2,2,1,0,0,0,0,0
62,4787,R/62/113,,12/17/2007,0,176,2,2,1,0,0,0,0,1
62,4788,R/62/112,,12/17/2007,0,176,0,4,1,0,0,0,0,0
62,4789,R/62/106,,12/17/2007,1,93,8,74,1,1,1,0,0,0
62,4790,R/62/107,,12/17/2007,0,169,6,3,1,1,1,0,0,0
62,4791,R/62/103,,12/17/2007,0,171,6,2,0,0,1,0,0,0
62,4792,R/62/105,,12/17/2007,0,170,6,3,0,0,1,0,0,0
62,4793,R/62/114,,12/17/2007,0,124,0,54,1,0,0,0,0,0
62,4794,R/62/102,,12/17/2007,0,171,2,6,0,0,1,0,0,0
62,4795,R/62/108,,12/17/2007,0,165,7,4,1,1,1,0,0,0
62,4796,R/62/110,,12/17/2007,0,164,1,10,1,1,1,0,0,0
62,4797,R/62/104,,12/17/2007,0,170,6,3,0,0,1,0,0,0
62,4798,R/62/142,,12/18/2007,0,131,2,53,0,1,0,0,0,0
62,4799,R/62/143,,12/18/2007,0,177,3,3,0,1,1,0,0,0
62,4800,R/62/162,,12/18/2007,0,132,54,0,0,1,0,0,0,0
62,4801,R/62/149,,12/18/2007,0,105,54,28,0,1,0,0,0,0
62,4802,R/62/163,,12/18/2007,0,126,54,6,0,1,0,0,0,0
62,4803,R/62/154,,12/18/2007,0,108,51,26,0,1,0,0,0,0
62,4804,R/62/164,,12/18/2007,0,186,1,1,0,1,0,0,0,0
62,4805,R/62/151,,12/18/2007,0,129,52,6,0,1,0,0,0,0
62,4806,R/62/150,,12/18/2007,0,182,0,2,0,0,0,0,0,0
62,4807,R/62/169,,12/18/2007,1,72,33,78,0,1,0,0,0,0
62,4808,R/62/146,,12/18/2007,0,176,5,4,1,1,1,0,0,0
62,4809,R/62/145,,12/18/2007,0,127,52,6,0,1,0,0,0,0
62,4810,R/62/161,,12/18/2007,0,136,53,0,0,1,0,0,0,1
62,4811,R/62/166,,12/18/2007,0,120,55,10,0,1,0,0,0,0
62,4812,R/62/141,,12/18/2007,0,183,1,0,0,1,0,0,0,0
62,4813,R/62/167,,12/18/2007,1,102,22,58,0,1,0,0,0,0
62,4814,R/62/168,,12/18/2007,1,73,54,54,0,1,0,0,0,0
62,4815,R/62/184,,12/19/2007,1,126,48,7,0,0,0,0,0,1
62,4816,R/62/183,,12/19/2007,0,128,2,51,0,0,0,0,0,1
62,4817,R/62/181,,12/19/2007,0,166,7,6,1,0,1,0,0,1
62,4818,R/62/190,,12/19/2007,1,147,0,30,0,0,0,0,0,1
62,4819,R/62/188,,12/19/2007,0,169,8,3,0,0,1,0,0,1
62,4820,R/62/222,,12/22/2007,1,83,22,47,0,1,0,0,0,0
62,4821,R/62/241,,12/22/2007,0,140,1,1,0,0,0,0,0,0
62,4822,R/62/236,,12/22/2007,1,142,1,0,0,0,0,0,0,0
62,4823,R/62/218,,12/22/2007,0,154,1,0,0,1,0,0,0,0
62,4824,R/62/215,,12/22/2007,0,146,2,3,0,0,0,0,0,0
62,4825,R/62/220,,12/22/2007,0,105,47,6,0,0,1,0,0,0
62,4826,R/62/216,,12/22/2007,0,150,0,5,0,0,0,1,0,0
62,4827,R/62/219,,12/22/2007,1,150,7,1,0,1,0,0,0,0
62,4828,R/62/243,,3/14/2008,0,38,7,101,0,0,0,0,0,0
62,4829,R/62/249,,4/14/2008,0,13,11,106,0,0,0,0,0,1
62,4830,R/62/270,,6/30/2008,0,86,2,55,0,0,0,0,0,1
63,4831,R/63/3,,10/8/2008,0,78,6,73,0,0,0,0,0,0
63,4833,R/63/7,,10/29/2008,1,185,3,2,0,0,0,0,0,1
63,4834,R/63/13,,11/3/2008,0,63,1,0,0,0,0,0,1,0
